2018-05-13 23:25:00,10550.1,10558.25,10548.5,10556.9,10540.24,7.9,10554.22
2018-05-13 23:30:00,10557.0,10564.0,10552.9,10554.5,10547.03,8.36,10558.08
2018-05-13 23:35:00,10554.5,10564.0,10554.2,10559.1,10547.03,8.57,None
2018-05-13 23:40:00,10559.05,10564.8,10556.45,10563.2,10547.03,8.54,None
2018-05-13 23:45:00,10562.25,10568.0,10560.3,10562.05,10554.49,8.42,None
2018-05-13 23:50:00,10562.3,10563.0,10552.1,10558.0,10554.49,8.77,None
2018-05-13 23:55:00,10558.75,10558.75,10551.0,10557.0,10554.49,8.62,None
2018-05-14 00:00:00,10556.85,10562.8,10555.0,10562.7,10554.49,8.5,None
2018-05-14 00:05:00,10561.55,10561.75,10554.1,10554.45,10554.49,8.51,None
2018-05-14 00:10:00,10553.2,10553.2,10544.0,10544.0,10563.0,8.71,None
2018-05-14 00:15:00,10543.6,10550.7,10543.6,10549.75,10555.48,8.48,None
2018-05-14 00:20:00,10549.5,10550.0,10548.0,10548.8,10555.48,7.55,None
